obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance
RANDOM,SSHAPE,LS_1x1,10,3,900,484642,22s-20-45-6.txt,45,20,7,2944.0,7,2862.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1395390,22s-20-45-6.txt,45,20,7,2990.0,7,2860.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1639228,22s-20-45-6.txt,45,20,7,3024.0,7,2934.0
RANDOM,SSHAPE,LS_1x0,10,3,900,889621,22s-20-45-7.txt,45,20,6,2390.0,6,2390.0
RANDOM,SSHAPE,LS_1x1,10,3,900,400912,22s-20-45-7.txt,45,20,6,2506.0,6,2352.0
RANDOM,SSHAPE,LS_1x2,10,3,900,951489,22s-20-45-7.txt,45,20,6,2470.0,6,2408.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1038869,22s-20-45-7.txt,45,20,7,2782.0,7,2650.0
RANDOM,SSHAPE,LS_1x0,10,3,900,853669,22s-20-45-8.txt,45,20,8,3240.0,8,3240.0
RANDOM,SSHAPE,LS_1x1,10,3,900,278042,22s-20-45-8.txt,45,20,8,3248.0,8,3248.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1497131,22s-20-45-8.txt,45,20,8,3128.0,8,3128.0
RANDOM,SSHAPE,LS_2x2,10,3,900,4013266,22s-20-45-8.txt,45,20,8,3200.0,8,3124.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1522397,22s-20-45-9.txt,45,20,7,3092.0,7,3092.0
RANDOM,SSHAPE,LS_1x1,10,3,900,644703,22s-20-45-9.txt,45,20,7,3090.0,7,2944.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1357312,22s-20-45-9.txt,45,20,7,3010.0,7,2882.0
RANDOM,SSHAPE,LS_2x2,10,3,900,725894,22s-20-45-9.txt,45,20,7,2832.0,7,2832.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1372918,22s-20-45-10.txt,45,20,7,2850.0,7,2850.0
RANDOM,SSHAPE,LS_1x1,10,3,900,826735,22s-20-45-10.txt,45,20,7,2730.0,7,2704.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2082863,22s-20-45-10.txt,45,20,7,2794.0,7,2698.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2330564,22s-20-45-10.txt,45,20,7,2844.0,7,2844.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1327772,22s-20-45-11.txt,45,20,8,3390.0,8,3390.0
RANDOM,SSHAPE,LS_1x1,10,3,900,695391,22s-20-45-11.txt,45,20,8,3528.0,8,3436.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1643691,22s-20-45-11.txt,45,20,8,3424.0,8,3368.0
RANDOM,SSHAPE,LS_2x2,10,3,900,3078717,22s-20-45-11.txt,45,20,8,3482.0,8,3482.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1414427,22s-20-45-12.txt,45,20,8,3384.0,8,3384.0
RANDOM,SSHAPE,LS_1x1,10,3,900,486097,22s-20-45-12.txt,45,20,8,3196.0,8,3196.0
